FID,Shape *,FID_newpon,First_Trea,Area,FID_Total_,OBJECTID,fea_type,mslink,No_bill,Proposed,Notes,FEA_AREA,ShapeSTAre,ShapeSTLen,BUILDINGFO,SOURCE,FootprintT,BuildingUs,BuildingCl,Name,Shape_STAr,Shape_STLe,Shape_Leng,Shape_Area,ImpArea,,Tot Imperv
155,Polygon ZM,0,PD 2348-002,58228826.73,7129,7129,V,2325224, , , ,8391.632454,8391.632538,1620.692129,0, , , , , ,0,0,0.005754,0,15733.92905,,
156,Polygon ZM,0,PD 2348-002,58228826.73,7134,7134,B,38554, , , ,8883.20258,8883.202515,486.235692,0, , , , , ,0,0,0.001503,0,906.210829,,
157,Polygon ZM,0,PD 2348-002,58228826.73,7140,7140,P,38587, , , ,8869.835523,8869.835541,1030.348205,0, , , , , ,0,0,0.003403,0,16623.54183,,
158,Polygon ZM,0,PD 2348-002,58228826.73,7167,7167,B,37780, , , ,8804.166339,8804.166229,625.147616,0, , , , , ,0,0,0.001954,0,1635.165783,,
159,Polygon ZM,0,PD 2348-002,58228826.73,7170,7170,B,37864, , , ,8795.474703,8795.47464,562.310685,0, , , , , ,0,0,0.001814,0,519.462524,,
160,Polygon ZM,0,PD 2348-002,58228826.73,7200,7200,B,6026, , , ,8750.579651,8750.57962,397.509297,0, , , , , ,0,0,0.001356,0,816.014375,,
161,Polygon ZM,0,PD 2348-002,58228826.73,7206,7206,B,37866, , , ,8739.477826,8739.477692,631.059897,0, , , , , ,0,0,0.002109,0,643.472678,,
162,Polygon ZM,0,PD 2348-002,58228826.73,7235,7235,B,37777, , , ,8670.730135,8670.730103,622.579811,0, , , , , ,0,0,0.002084,0,1146.772282,,
163,Polygon ZM,0,PD 2348-002,58228826.73,7270,7270,B,37783, , , ,8625.598093,8625.598114,594.545249,0, , , , , ,0,0,0.002006,0,872.699345,,
164,Polygon ZM,0,PD 2348-002,58228826.73,7318,7318,B,37779, , , ,8539.89464,8539.894714,553.326041,0, , , , , ,0,0,0.001786,0,721.7553,,
165,Polygon ZM,0,PD 2348-002,58228826.73,7362,7362,P,3295, , , ,8476.760252,8476.760254,500.713619,0, , , , , ,0,0,0.00165,0,15893.24657,,
166,Polygon ZM,0,PD 2348-002,58228826.73,7418,7418,B,38549, , , ,8390.201322,8390.201324,500.940225,0, , , , , ,0,0,0.001683,0,436.481155,,
167,Polygon ZM,0,PD 2348-002,58228826.73,7448,7448,B,4393, , , ,8344.145669,8344.145538,423.140687,0, , , , , ,0,0,0.001411,0,865.556948,,
168,Polygon ZM,0,PD 2348-002,58228826.73,7544,7544,B,37775, , , ,8191.763432,8191.763306,619.447108,0, , , , , ,0,0,0.002085,0,1541.478823,,
169,Polygon ZM,0,PD 2348-002,58228826.73,7572,7572,V,3279, , , ,7743.631773,7743.631744,1724.706063,0, , , , , ,0,0,0.006019,0,14518.77351,,
170,Polygon ZM,0,PD 2348-002,58228826.73,7590,7590,B,37769, , , ,8111.925187,8111.925171,600.344858,0, , , , , ,0,0,0.00195,0,1030.532997,,
171,Polygon ZM,0,PD 2348-002,58228826.73,7592,7592,V,3271, , , ,7505.198381,7505.198303,1830.450166,0, , , , , ,0,0,0.006317,0,14071.8645,,
172,Polygon ZM,0,PD 2348-002,58228826.73,7635,7635,P,6030, , , ,8032.887005,8032.886993,478.650813,0, , , , , ,0,0,0.001565,0,14958.8271,,
173,Polygon ZM,0,PD 2348-002,58228826.73,7656,7656,S,114221, , , ,7994.765191,7994.765106,3041.747637,0, , , , , ,0,0,0.010028,0,7157.878602,,
174,Polygon ZM,0,PD 2348-002,58228826.73,7686,7686,B,37772, , , ,7948.976946,7948.976929,620.211581,0, , , , , ,0,0,0.001996,0,1069.874871,,
175,Polygon ZM,0,PD 2348-002,58228826.73,7698,7698,B,37759, , , ,7930.107333,7930.10733,616.607518,0, , , , , ,0,0,0.001929,0,879.611554,,
176,Polygon ZM,0,PD 2348-002,58228826.73,7724,7724,B,37763, , , ,7886.387596,7886.387634,604.261759,0, , , , , ,0,0,0.001991,0,973.404563,,
177,Polygon ZM,0,PD 2348-002,58228826.73,7750,7750,B,37774, , , ,7848.230823,7848.230896,628.443363,0, , , , , ,0,0,0.002024,0,577.611852,,
178,Polygon ZM,0,PD 2348-002,58228826.73,7769,7769,B,37771, , , ,7832.874954,7832.874969,594.834975,0, , , , , ,0,0,0.001907,0,1488.187657,,
179,Polygon ZM,0,PD 2348-002,58228826.73,7788,7788,M,38555, , , ,7794.643503,7794.643555,345.511681,0, , , , , ,0,0,0.001122,0,14234.59338,,
180,Polygon ZM,0,PD 2348-002,58228826.73,7797,7797,B,37770, , , ,7773.270333,7773.270355,624.674139,0, , , , , ,0,0,0.002015,0,601.449204,,
181,Polygon ZM,0,PD 2348-002,58228826.73,7860,7860,B,37764, , , ,7688.313396,7688.313385,619.194396,0, , , , , ,0,0,0.00207,0,1193.717749,,
182,Polygon ZM,0,PD 2348-002,58228826.73,7880,7880,B,38514, , , ,7667.293957,7667.293976,575.282563,0, , , , , ,0,0,0.001874,0,114.805213,,
183,Polygon ZM,0,PD 2348-002,58228826.73,7889,7889,B,37773, , , ,7659.341624,7659.341553,609.771002,0, , , , , ,0,0,0.001961,0,1195.19877,,
184,Polygon ZM,0,PD 2348-002,58228826.73,7908,7908,B,37757, , , ,7635.139529,7635.139465,606.301375,0, , , , , ,0,0,0.001991,0,2196.669193,,
185,Polygon ZM,0,PD 2348-002,58228826.73,7943,7943,B,38509, , , ,7583.53999,7583.540039,589.847694,0, , , , , ,0,0,0.001937,0,412.584634,,
186,Polygon ZM,0,PD 2348-002,58228826.73,8040,8040,B,38528, , , ,7434.815953,7434.815918,574.845465,0, , , , , ,0,0,0.001891,0,248.645545,,
187,Polygon ZM,0,PD 2348-002,58228826.73,8097,8097,P,38581, , , ,7345.88331,7345.883362,814.803739,0, , , , , ,0,0,0.002684,0,13685.39807,,
188,Polygon ZM,0,PD 2348-002,58228826.73,8099,8099,B,38512, , , ,7340.074547,7340.074646,569.30313,0, , , , , ,0,0,0.001851,0,420.623237,,
189,Polygon ZM,0,PD 2348-002,58228826.73,8113,8113,B,3293, , , ,7319.901568,7319.90152,354.494633,0, , , , , ,0,0,0.001196,0,946.929207,,
190,Polygon ZM,0,PD 2348-002,58228826.73,8116,8116,B,37853, , , ,7317.750206,7317.750183,389.598609,0, , , , , ,0,0,0.001205,0,130.505628,,
191,Polygon ZM,0,PD 2348-002,58228826.73,8147,8147,B,38516, , , ,7292.585799,7292.585907,576.722286,0, , , , , ,0,0,0.001878,0,775.678567,,
192,Polygon ZM,0,PD 2348-002,58228826.73,8164,8164,B,4389, , , ,7269.670674,7269.670624,428.807415,0, , , , , ,0,0,0.001409,0,1786.173601,,
193,Polygon ZM,0,PD 2348-002,58228826.73,8240,8240,P,38637, , , ,7158.794508,7158.794678,714.089335,0, , , , , ,0,0,0.002423,0,13418.30051,,
194,Polygon ZM,0,PD 2348-002,58228826.73,8289,8289,B,38508, , , ,7107.031251,7107.031342,498.529854,0, , , , , ,0,0,0.001611,0,746.608245,,
195,Polygon ZM,0,PD 2348-002,58228826.73,8423,8423,P,38582, , , ,6938.219072,6938.219238,805.996434,0, , , , , ,0,0,0.002673,0,12973.92178,,
196,Polygon ZM,0,PD 2348-002,58228826.73,8428,8428,B,38513, , , ,6927.455889,6927.455872,564.977999,0, , , , , ,0,0,0.001846,0,302.425858,,
197,Polygon ZM,0,PD 2348-002,58228826.73,8514,8514,B,4381, , , ,6828.177785,6828.177734,512.410762,0, , , , , ,0,0,0.001674,0,598.58299,,
198,Polygon ZM,0,PD 2348-002,58228826.73,8519,8519,P,4382, , , ,6819.115133,6819.115112,500.235386,0, , , , , ,0,0,0.001597,0,12504.78925,,
199,Polygon ZM,0,PD 2348-002,58228826.73,8547,8547,B,38524, , , ,6760.92117,6760.921143,537.580525,0, , , , , ,0,0,0.001768,0,244.604542,,
200,Polygon ZM,0,PD 2348-002,58228826.73,8655,8655,B,38517, , , ,6607.228256,6607.22821,526.922573,0, , , , , ,0,0,0.001727,0,484.423545,,
201,Polygon ZM,0,PD 2348-002,58228826.73,8696,8696,B,38525, , , ,6556.261223,6556.26123,533.505368,0, , , , , ,0,0,0.001747,0,142.096836,,
202,Polygon ZM,0,PD 2348-002,58228826.73,8804,8804,B,37854, , , ,6411.818487,6411.818542,372.109887,0, , , , , ,0,0,0.001185,0,293.607812,,
203,Polygon ZM,0,PD 2348-002,58228826.73,8813,8813,B,6039, , , ,6405.964177,6405.964203,415.132703,0, , , , , ,0,0,0.001346,0,743.102808,,
204,Polygon ZM,0,PD 2348-002,58228826.73,8960,8960,P,38638, , , ,6232.969453,6232.969421,588.578874,0, , , , , ,0,0,0.001925,0,11647.55524,,
205,Polygon ZM,0,PD 2348-002,58228826.73,9006,9006,B,38527, , , ,6189.688408,6189.688477,539.505695,0, , , , , ,0,0,0.001761,0,365.825778,,
206,Polygon ZM,0,PD 2348-002,58228826.73,9009,9009,B,1449291, , , ,6185.797858,6185.797821,541.228741,0, , , , , ,0,0,0.001695,0,1586.438328,,
207,Polygon ZM,0,PD 2348-002,58228826.73,9030,9030,S,2774137, , , ,6167.42988,6167.429962,1421.788199,0, , , , , ,0,0,0.004681,0,973.322847,,
208,Polygon ZM,0,PD 2348-002,58228826.73,9044,9044,S,120724, , , ,6152.031879,6152.03186,2400.018243,0, , , , , ,0,0,0.00776,0,11534.0983,,
209,Polygon ZM,0,PD 2348-002,58228826.73,9095,9095,B,38526, , , ,6094.255618,6094.255768,514.689954,0, , , , , ,0,0,0.001674,0,208.857299,,
210,Polygon ZM,0,PD 2348-002,58228826.73,9118,9118,P,38540, , , ,6072.878148,6072.878174,574.694491,0, , , , , ,0,0,0.001882,0,10866.76504,,
211,Polygon ZM,0,PD 2348-002,58228826.73,9179,9179,B,6023, , , ,6012.755905,6012.75592,354.097234,0, , , , , ,0,0,0.001142,0,592.587126,,
212,Polygon ZM,0,PD 2348-002,58228826.73,9208,9208,P,38647, , , ,5981.98878,5981.9888,573.416208,0, , , , , ,0,0,0.001948,0,11211.80144,,
213,Polygon ZM,0,PD 2348-002,58228826.73,9360,9360,B,4326, , , ,5842.496021,5842.496094,549.000984,0, , , , , ,0,0,0.001908,0,2664.688835,,
214,Polygon ZM,0,PD 2348-002,58228826.73,9380,9380,P,4407, , , ,5827.692742,5827.692719,349.01011,0, , , , , ,0,0,0.001077,0,10856.89582,,
215,Polygon ZM,0,PD 2348-002,58228826.73,9403,9403,B,38522, , , ,5801.94041,5801.940338,508.190191,0, , , , , ,0,0,0.001637,0,89.940751,,
216,Polygon ZM,0,PD 2348-002,58228826.73,9418,9418,B,37767, , , ,5789.970721,5789.970795,465.988089,0, , , , , ,0,0,0.001518,0,488.804841,,
217,Polygon ZM,0,PD 2348-002,58228826.73,9465,9465,B,4295, , , ,5749.2945,5749.294556,363.991153,0, , , , , ,0,0,0.001217,0,418.11735,,
218,Polygon ZM,0,PD 2348-002,58228826.73,9479,9479,B,38533, , , ,5742.027259,5742.027283,448.707646,0, , , , , ,0,0,0.001544,0,1447.269239,,
219,Polygon ZM,0,PD 2348-002,58228826.73,9508,9508,B,38532, , , ,5722.578203,5722.578217,425.191582,0, , , , , ,0,0,0.001286,0,365.590856,,
220,Polygon ZM,0,PD 2348-002,58228826.73,9514,9514,B,38515, , , ,5716.775369,5716.775421,453.303512,0, , , , , ,0,0,0.001481,0,152.034113,,
221,Polygon ZM,0,PD 2348-002,58228826.73,9527,9527,B,38523, , , ,5699.532747,5699.532898,506.592112,0, , , , , ,0,0,0.001635,0,24.634902,,
222,Polygon ZM,0,PD 2348-002,58228826.73,9539,9539,B,38520, , , ,5688.039541,5688.03952,496.153705,0, , , , , ,0,0,0.001625,0,257.734297,,
223,Polygon ZM,0,PD 2348-002,58228826.73,9574,9574,B,37768, , , ,5660.304645,5660.304596,484.225849,0, , , , , ,0,0,0.001579,0,522.042391,,
224,Polygon ZM,0,PD 2348-002,58228826.73,9628,9628,P,38727, , , ,5620.22801,5620.227997,602.832354,0, , , , , ,0,0,0.001959,0,10410.95353,,
225,Polygon ZM,0,PD 2348-002,58228826.73,9671,9671,B,37765, , , ,5591.309399,5591.309357,507.747652,0, , , , , ,0,0,0.001781,0,1592.527575,,
226,Polygon ZM,0,PD 2348-002,58228826.73,9684,9684,B,38562, , , ,5576.615767,5576.615631,416.160493,0, , , , , ,0,0,0.00138,0,1262.306763,,
227,Polygon ZM,0,PD 2348-002,58228826.73,9685,9685,B,38561, , , ,5576.592877,5576.592865,416.162944,0, , , , , ,0,0,0.00138,0,1755.918351,,
228,Polygon ZM,0,PD 2348-002,58228826.73,9763,9763,B,38507, , , ,5525.671092,5525.670959,411.560068,0, , , , , ,0,0,0.001296,0,477.084353,,
229,Polygon ZM,0,PD 2348-002,58228826.73,9800,9800,P,38760, , , ,5496.934215,5496.934204,484.601248,0, , , , , ,0,0,0.001633,0,10223.76744,,
230,Polygon ZM,0,PD 2348-002,58228826.73,9801,9801,M,38529, , , ,5496.704319,5496.704254,305.364494,0, , , , , ,0,0,0.000995,0,10297.98971,,
231,Polygon ZM,0,PD 2348-002,58228826.73,9868,9868,B,5980, , , ,5430.828664,5430.828613,317.894994,0, , , , , ,0,0,0.001048,0,379.209811,,
232,Polygon ZM,0,PD 2348-002,58228826.73,9983,9983,B,4280, , , ,5334.447357,5334.447327,294.63862,0, , , , , ,0,0,0.00096,0,576.636589,,
233,Polygon ZM,0,PD 2348-002,58228826.73,10142,10142,B,5986, , , ,5218.390157,5218.390167,352.921022,0, , , , , ,0,0,0.001162,0,62.879909,,
234,Polygon ZM,0,PD 2348-002,58228826.73,10189,10189,M,37762, , , ,5190.873359,5190.873383,308.200628,0, , , , , ,0,0,0.001023,0,9606.860842,,
235,Polygon ZM,0,PD 2348-002,58228826.73,10296,10296,B,37766, , , ,5125.485686,5125.485657,478.614992,0, , , , , ,0,0,0.001606,0,888.007443,,
236,Polygon ZM,0,PD 2348-002,58228826.73,10334,10334,B,38511, , , ,5097.687315,5097.687256,393.44406,0, , , , , ,0,0,0.001253,0,89.8192,,
237,Polygon ZM,0,PD 2348-002,58228826.73,10352,10352,P,38651, , , ,5081.2724,5081.272339,466.439773,0, , , , , ,0,0,0.001506,0,9523.480598,,
238,Polygon ZM,0,PD 2348-002,58228826.73,10419,10419,B,37758, , , ,5044.739198,5044.739197,478.271148,0, , , , , ,0,0,0.001572,0,1769.03554,,
239,Polygon ZM,0,PD 2348-002,58228826.73,10443,10443,P,38580, , , ,5024.297688,5024.29776,606.572314,0, , , , , ,0,0,0.001927,0,9406.92822,,
240,Polygon ZM,0,PD 2348-002,58228826.73,10470,10470,B,4275, , , ,5006.418468,5006.418457,283.165355,0, , , , , ,0,0,0.000927,0,839.985716,,
241,Polygon ZM,0,PD 2348-002,58228826.73,10496,10496,S,126276, , , ,4632.856177,4632.855927,2058.433148,0, , , , , ,0,0,0.006452,0,8463.53127,,
242,Polygon ZM,0,PD 2348-002,58228826.73,10532,10532,B,4278, , , ,4962.943867,4962.943878,282.100037,0, , , , , ,0,0,0.00092,0,39.678051,,
243,Polygon ZM,0,PD 2348-002,58228826.73,10914,10914,B,5995, , , ,4720.577273,4720.577271,320.174046,0, , , , , ,0,0,0.001052,0,599.405891,,
244,Polygon ZM,0,PD 2348-002,58228826.73,11077,11077,B,38521, , , ,4619.77418,4619.77417,455.173328,0, , , , , ,0,0,0.001473,0,158.844963,,
245,Polygon ZM,0,PD 2348-002,58228826.73,11081,11081,B,38519, , , ,4617.330396,4617.330505,421.994918,0, , , , , ,0,0,0.001383,0,159.62171,,
246,Polygon ZM,0,PD 2348-002,58228826.73,11105,11105,S,114220, , , ,4606.8011,4606.800995,1452.884769,0, , , , , ,0,0,0.004929,0,1181.611683,,
247,Polygon ZM,0,PD 2348-002,58228826.73,11146,11146,B,38726, , , ,4584.694043,4584.694031,402.393596,0, , , , , ,0,0,0.001332,0,2283.947711,,
248,Polygon ZM,0,PD 2348-002,58228826.73,11152,11152,B,38725, , , ,4582.568637,4582.568573,381.016486,0, , , , , ,0,0,0.001257,0,1438.579031,,
249,Polygon ZM,0,PD 2348-002,58228826.73,11166,11166,B,37799, , , ,4575.133561,4575.133575,311.069616,0, , , , , ,0,0,0.001037,0,591.111355,,
250,Polygon ZM,0,PD 2348-002,58228826.73,11167,11167,B,37798, , , ,4575.13989,4575.139893,311.069629,0, , , , , ,0,0,0.001037,0,591.146098,,
251,Polygon ZM,0,PD 2348-002,58228826.73,11188,11188,B,37785, , , ,4562.438857,4562.438873,310.319261,0, , , , , ,0,0,0.001035,0,592.638135,,
252,Polygon ZM,0,PD 2348-002,58228826.73,11189,11189,B,37786, , , ,4562.455438,4562.455414,310.320498,0, , , , , ,0,0,0.001035,0,592.67405,,
253,Polygon ZM,0,PD 2348-002,58228826.73,11191,11191,B,37862, , , ,4561.704901,4561.705078,351.536467,0, , , , , ,0,0,0.001124,0,470.801911,,
254,Polygon ZM,0,PD 2348-002,58228826.73,11235,11235,B,4325, , , ,4538.580094,4538.580078,460.253537,0, , , , , ,0,0,0.001429,0,1551.909807,,
255,Polygon ZM,0,PD 2348-002,58228826.73,11237,11237,B,38531, , , ,4536.081511,4536.081512,322.029254,0, , , , , ,0,0,0.001108,0,1436.012866,,
256,Polygon ZM,0,PD 2348-002,58228826.73,11243,11243,S,141326, , , ,4319.01002,4319.01004,1091.131019,0, , , , , ,0,0,0.00349,0,8058.212852,,
257,Polygon ZM,0,PD 2348-002,58228826.73,11261,11261,B,38552, , , ,4525.586151,4525.586182,289.004285,0, , , , , ,0,0,0.00092,0,578.261617,,
258,Polygon ZM,0,PD 2348-002,58228826.73,11262,11262,B,4264, , , ,4525.333058,4525.332977,279.339987,0, , , , , ,0,0,0.000882,0,1859.048014,,
259,Polygon ZM,0,PD 2348-002,58228826.73,11263,11263,B,4261, , , ,4525.344624,4525.344604,279.34009,0, , , , , ,0,0,0.000882,0,1809.250376,,
260,Polygon ZM,0,PD 2348-002,58228826.73,11264,11264,B,4259, , , ,4525.312871,4525.312927,279.337951,0, , , , , ,0,0,0.000914,0,739.017207,,
261,Polygon ZM,0,PD 2348-002,58228826.73,11265,11265,B,4266, , , ,4525.314923,4525.314911,279.334212,0, , , , , ,0,0,0.000882,0,955.207749,,
262,Polygon ZM,0,PD 2348-002,58228826.73,11266,11266,B,4263, , , ,4525.298145,4525.298157,279.334466,0, , , , , ,0,0,0.000883,0,920.001432,,
263,Polygon ZM,0,PD 2348-002,58228826.73,11267,11267,B,4262, , , ,4525.288042,4525.288055,279.33452,0, , , , , ,0,0,0.000884,0,2257.435513,,
264,Polygon ZM,0,PD 2348-002,58228826.73,11268,11268,B,4258, , , ,4525.263245,4525.263245,279.337904,0, , , , , ,0,0,0.00088,0,1617.478346,,
265,Polygon ZM,0,PD 2348-002,58228826.73,11270,11270,B,4257, , , ,4525.265122,4525.265137,279.33914,0, , , , , ,0,0,0.000886,0,964.295607,,
266,Polygon ZM,0,PD 2348-002,58228826.73,11271,11271,B,4256, , , ,4525.258104,4525.258118,279.338741,0, , , , , ,0,0,0.000886,0,1230.021509,,
267,Polygon ZM,0,PD 2348-002,58228826.73,11277,11277,B,6009, , , ,4522.006536,4522.006561,303.637574,0, , , , , ,0,0,0.000992,0,358.141423,,
268,Polygon ZM,0,PD 2348-002,58228826.73,11313,11313,S,2293922, , , ,4502.718289,4502.718353,1500.764199,0, , , , , ,0,0,0.004188,0,8442.483593,,
269,Polygon ZM,0,PD 2348-002,58228826.73,11318,11318,B,37787, , , ,4501.549295,4501.549286,306.23075,0, , , , , ,0,0,0.001021,0,571.187974,,
270,Polygon ZM,0,PD 2348-002,58228826.73,11427,11427,B,37778, , , ,4444.00299,4444.002991,349.614572,0, , , , , ,0,0,0.00112,0,1169.978555,,
271,Polygon ZM,0,PD 2348-002,58228826.73,11549,11549,S,2325257, , , ,4379.774111,4379.774078,500.256771,0, , , , , ,0,0,0.001721,0,5906.897296,,
272,Polygon ZM,0,PD 2348-002,58228826.73,11597,11597,B,38537, , , ,4357.005503,4357.005463,482.665833,0, , , , , ,0,0,0.001561,0,819.990323,,
273,Polygon ZM,0,PD 2348-002,58228826.73,11605,11605,B,38546, , , ,4352.028625,4352.028656,283.914375,0, , , , , ,0,0,0.000905,0,587.443846,,
274,Polygon ZM,0,PD 2348-002,58228826.73,11608,11608,V,76751, , , ,4350.308197,4350.308228,283.610248,0, , , , , ,0,0,0.000844,0,8156.526115,,
275,Polygon ZM,0,PD 2348-002,58228826.73,11621,11621,B,38550, , , ,4344.833133,4344.83313,282.058028,0, , , , , ,0,0,0.00093,0,1039.23734,,
276,Polygon ZM,0,PD 2348-002,58228826.73,11628,11628,S,3635780, , , ,4341.081723,4341.081696,1314.64223,0, , , , , ,0,0,0.004508,0,7887.457195,,
277,Polygon ZM,0,PD 2348-002,58228826.73,11644,11644,B,38545, , , ,4336.988769,4336.9888,282.992437,0, , , , , ,0,0,0.000904,0,745.447487,,
278,Polygon ZM,0,PD 2348-002,58228826.73,11648,11648,B,37829, , , ,4335.181463,4335.181396,328.835166,0, , , , , ,0,0,0.001041,0,171.015039,,
279,Polygon ZM,0,PD 2348-002,58228826.73,11675,11675,B,37782, , , ,4321.78778,4321.787811,331.572753,0, , , , , ,0,0,0.001055,0,500.684976,,
280,Polygon ZM,0,PD 2348-002,58228826.73,11680,11680,B,37784, , , ,4318.787501,4318.787537,288.348616,0, , , , , ,0,0,0.000967,0,551.716526,,
281,Polygon ZM,0,PD 2348-002,58228826.73,11696,11696,B,6010, , , ,4312.844535,4312.844482,300.361589,0, , , , , ,0,0,0.000923,0,1273.48806,,
282,Polygon ZM,0,PD 2348-002,58228826.73,11698,11698,B,38553, , , ,4312.079129,4312.079132,300.275955,0, , , , , ,0,0,0.00096,0,975.123328,,
283,Polygon ZM,0,PD 2348-002,58228826.73,11706,11706,B,37802, , , ,4309.741276,4309.741333,284.084408,0, , , , , ,0,0,0.000954,0,552.388634,,
284,Polygon ZM,0,PD 2348-002,58228826.73,11707,11707,B,37803, , , ,4309.743281,4309.743256,284.085394,0, , , , , ,0,0,0.000954,0,552.435172,,
285,Polygon ZM,0,PD 2348-002,58228826.73,11728,11728,B,773509, , , ,4301.04089,4301.040894,285.773938,0, , , , , ,0,0,0.000983,0,1984.086063,,
286,Polygon ZM,0,PD 2348-002,58228826.73,11732,11732,S,114238, , , ,4297.675228,4297.675232,1677.992395,0, , , , , ,0,0,0.006125,0,8058.168833,,
287,Polygon ZM,0,PD 2348-002,58228826.73,11749,11749,M,4493, , , ,4289.030029,4289.030029,271.283469,0, , , , , ,0,0,0.000845,0,8040.158637,,
288,Polygon ZM,0,PD 2348-002,58228826.73,11753,11753,B,38543, , , ,4287.916143,4287.916107,284.41062,0, , , , , ,0,0,0.000935,0,170.089003,,
289,Polygon ZM,0,PD 2348-002,58228826.73,11762,11762,B,38544, , , ,4281.861217,4281.861237,280.417379,0, , , , , ,0,0,0.000922,0,946.950428,,
290,Polygon ZM,0,PD 2348-002,58228826.73,11782,11782,B,38534, , , ,4269.580824,4269.580811,313.547285,0, , , , , ,0,0,0.000952,0,1605.665172,,
291,Polygon ZM,0,PD 2348-002,58228826.73,11836,11836,B,38510, , , ,4243.888051,4243.888092,378.581011,0, , , , , ,0,0,0.001212,0,266.300419,,
292,Polygon ZM,0,PD 2348-002,58228826.73,11893,11893,B,37788, , , ,4221.349961,4221.349884,286.947466,0, , , , , ,0,0,0.000963,0,551.096787,,
293,Polygon ZM,0,PD 2348-002,58228826.73,11980,11980,V,126258, , , ,4184.249817,4184.249817,337.214636,0, , , , , ,0,0,0.000986,0,7841.738976,,
294,Polygon ZM,0,PD 2348-002,58228826.73,12009,12009,B,38548, , , ,4170.656617,4170.656677,278.665627,0, , , , , ,0,0,0.000919,0,517.490357,,
295,Polygon ZM,0,PD 2348-002,58228826.73,12180,12180,B,37793, , , ,4083.14991,4083.149902,297.329615,0, , , , , ,0,0,0.000963,0,377.488981,,
296,Polygon ZM,0,PD 2348-002,58228826.73,12181,12181,B,37805, , , ,4083.159047,4083.159027,297.330799,0, , , , , ,0,0,0.000963,0,377.497505,,
297,Polygon ZM,0,PD 2348-002,58228826.73,12222,12222,B,37792, , , ,4071.397394,4071.397369,277.677432,0, , , , , ,0,0,0.000888,0,317.996405,,
298,Polygon ZM,0,PD 2348-002,58228826.73,12223,12223,B,38547, , , ,4071.303728,4071.303802,291.371567,0, , , , , ,0,0,0.000938,0,688.954756,,
299,Polygon ZM,0,PD 2348-002,58228826.73,12226,12226,B,37790, , , ,4070.009009,4070.008972,290.202404,0, , , , , ,0,0,0.000969,0,548.063498,,
300,Polygon ZM,0,PD 2348-002,58228826.73,12227,12227,B,37789, , , ,4069.72892,4069.728912,293.665147,0, , , , , ,0,0,0.000981,0,560.69776,,
301,Polygon ZM,0,PD 2348-002,58228826.73,12237,12237,B,37800, , , ,4066.301744,4066.301727,289.214883,0, , , , , ,0,0,0.000921,0,544.863867,,
302,Polygon ZM,0,PD 2348-002,58228826.73,12238,12238,P,190611, , , ,4066.101045,4066.101013,291.753238,0, , , , , ,0,0,0.000877,0,7573.709069,,
303,Polygon ZM,0,PD 2348-002,58228826.73,12284,12284,B,37804, , , ,4048.852569,4048.852661,290.259495,0, , , , , ,0,0,0.00091,0,481.956513,,
304,Polygon ZM,0,PD 2348-002,58228826.73,12293,12293,B,37795, , , ,4045.377983,4045.37796,289.999328,0, , , , , ,0,0,0.00091,0,449.873522,,
305,Polygon ZM,0,PD 2348-002,58228826.73,12310,12310,B,37791, , , ,4039.563239,4039.563202,291.206804,0, , , , , ,0,0,0.00097,0,548.95701,,
306,Polygon ZM,0,PD 2348-002,58228826.73,12331,12331,S,3626268, , , ,4032.23013,4032.230072,1011.08912,0, , , , , ,0,0,0.003409,0,6807.647517,,
307,Polygon ZM,0,PD 2348-002,58228826.73,12391,12391,B,37806, , , ,4012.43857,4012.438629,275.611087,0, , , , , ,0,0,0.00089,0,333.054742,,
308,Polygon ZM,0,PD 2348-002,58228826.73,12392,12392,B,37801, , , ,4012.255384,4012.255371,291.274017,0, , , , , ,0,0,0.00096,0,534.483616,,
309,Polygon ZM,0,PD 2348-002,58228826.73,12491,12491,B,37794, , , ,3968.475838,3968.475861,275.462991,0, , , , , ,0,0,0.000922,0,522.511376,,
310,Polygon ZM,0,PD 2348-002,58228826.73,12526,12526,B,37796, , , ,3952.553013,3952.553009,271.489639,0, , , , , ,0,0,0.000848,0,414.79897,,
311,Polygon ZM,0,PD 2348-002,58228826.73,12548,12548,B,5997, , , ,3941.444617,3941.44458,288.708854,0, , , , , ,0,0,0.000932,0,786.256607,,
312,Polygon ZM,0,PD 2348-002,58228826.73,12598,12598,S,114232, , , ,3921.393527,3921.393585,1079.457197,0, , , , , ,0,0,0.003994,0,7352.791918,,
313,Polygon ZM,0,PD 2348-002,58228826.73,12600,12600,V,6028, , , ,3920.216741,3920.216736,251.410898,0, , , , , ,0,0,0.000833,0,7346.275479,,
314,Polygon ZM,0,PD 2348-002,58228826.73,12645,12645,B,4370, , , ,3898.774491,3898.774506,273.710287,0, , , , , ,0,0,0.000832,0,151.049069,,
315,Polygon ZM,0,PD 2348-002,58228826.73,12665,12665,V,2293916, , , ,3890.387055,3890.387146,682.273713,0, , , , , ,0,0,0.002397,0,7294.44048,,
