FID_main__,DN,area,perimeter,FID_Pond_W,Shape_Leng,Shape_Area,Watershed_,Percent_Pe,Percent_Im,Calc_Area,
68501,255,93.59912109,67.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,93.59658131,
68542,255,16.56005859,21.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,16.55933407,
68543,255,76.3203125,57.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,76.31722128,
68550,255,45.35888672,32.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,45.35833841,
68583,255,19.43969727,20.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,19.43912956,
68587,255,406.4384766,111.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,406.4207787,
68616,255,34.19946289,28.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,34.19873939,
68675,255,6072.480957,1701.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,6072.204753,
68691,255,45.7199707,34.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,45.71830617,
68763,255,444.6003418,160.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,444.5799671,
68873,255,37.0793457,30,5,17428.18943,6995614.494,Door Creek,80.17,19.83,37.07810813,
68906,255,82.79980469,45.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,82.79637039,
68924,255,47.87988281,33.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,47.87807517,
68926,255,25.91992188,26.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,25.91868081,
68927,255,1053.720459,279.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,1053.673302,
69013,255,486.3598633,150,5,17428.18943,6995614.494,Door Creek,80.17,19.83,486.3388199,
69087,255,983.5175781,297.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,983.4779593,
69109,255,35.64086914,31.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,35.63824851,
69185,255,216.7199707,82.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,216.7091262,
69192,255,6.479736328,12,5,17428.18943,6995614.494,Door Creek,80.17,19.83,6.479675674,
69232,255,101.1608887,56.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,101.1548842,
69253,255,1062.358887,297.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,1062.315646,
69266,255,301.3195801,128.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,301.309038,
69270,255,47.87988281,33.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,47.87814606,
69317,255,19.79882813,21.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,19.79923645,
69356,255,36.35986328,39.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,36.35861996,
69370,255,412.1994629,162,5,17428.18943,6995614.494,Door Creek,80.17,19.83,412.1847336,
69372,255,37.79980469,32.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,37.79816897,
69373,255,27867.60156,5061.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,27866.47598,
69388,255,23.76000977,24,5,17428.18943,6995614.494,Door Creek,80.17,19.83,23.75914135,
69402,255,62.640625,42,5,17428.18943,6995614.494,Door Creek,80.17,19.83,62.63773032,
69459,255,236.5200195,104.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,236.5080882,
69472,255,25.19970703,25.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,25.19909207,
69546,255,113.0402832,55.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,113.0357587,
69553,255,101.1599121,50.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,101.1551463,
69559,255,101.1604004,54,5,17428.18943,6995614.494,Door Creek,80.17,19.83,101.155083,
69631,255,123.119873,67.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,123.1142059,
69720,255,154.800293,67.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,154.7926992,
69746,255,77.76000977,48,5,17428.18943,6995614.494,Door Creek,80.17,19.83,77.75631549,
69787,255,66.95898438,48,5,17428.18943,6995614.494,Door Creek,80.17,19.83,66.95673488,
69814,255,57.2409668,39.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,57.23776996,
69833,255,40.67993164,33.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,40.67801366,
69848,255,15.47949219,18,5,17428.18943,6995614.494,Door Creek,80.17,19.83,15.47927394,
69884,255,376.9208984,122.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,376.906556,
69907,255,7.919677734,13.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,7.919620454,
69915,255,8.640380859,15.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,8.639567008,
69934,255,366.4799805,138,5,17428.18943,6995614.494,Door Creek,80.17,19.83,366.4615296,
70136,255,128.1601563,62.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,128.1537517,
70239,255,126.3596191,73.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,126.3553816,
70374,255,28109.16846,4230,5,17428.18943,6995614.494,Door Creek,80.17,19.83,79.55499242,
70397,255,30.96044922,27.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,30.95852133,
70480,255,54.00048828,45.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,53.99741815,
70494,255,294.1201172,127.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,294.1055361,
70495,255,17.63964844,21.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,17.63927519,
70509,255,218.5200195,114,5,17428.18943,6995614.494,Door Creek,80.17,19.83,218.5109691,
70522,255,22.32006836,22.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,22.31891502,
70555,255,36.35986328,27.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,36.35821939,
70564,255,43.20068359,33.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,43.19811106,
70567,255,25.92041016,25.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,25.91880178,
70611,255,21.9597168,24,5,17428.18943,6995614.494,Door Creek,80.17,19.83,21.95891518,
70691,255,1.440185547,4.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,1.439929459,
70746,255,7.559814453,13.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,7.559661512,
70767,255,210.2399902,90,5,17428.18943,6995614.494,Door Creek,80.17,19.83,210.2302651,
70791,255,20.88037109,20.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,20.87897688,
70805,255,208.4406738,84,5,17428.18943,6995614.494,Door Creek,80.17,19.83,208.4298268,
70837,255,28.44067383,26.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,28.4387002,
70882,255,81.7199707,49.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,81.71634181,
70907,255,17.64038086,19.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,17.63915946,
70945,255,144.3596191,72,5,17428.18943,6995614.494,Door Creek,80.17,19.83,144.35344,
70947,255,153.0004883,66,5,17428.18943,6995614.494,Door Creek,80.17,19.83,152.9927523,
70978,255,52.20043945,36,5,17428.18943,6995614.494,Door Creek,80.17,19.83,52.19767793,
71035,255,32.76049805,26.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,32.75836413,
71061,255,5603.399414,1035.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,5603.162055,
71095,255,41.03955078,30,5,17428.18943,6995614.494,Door Creek,80.17,19.83,41.03798748,
71161,255,44.27954102,33.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,44.2778988,
71225,255,93.24047852,50.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,93.23591309,
71232,255,118.0800781,52.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,118.0746922,
71244,255,28.08007813,25.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,28.07861436,
71310,255,1540.799561,404.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,1540.725994,
71311,255,20.16015625,20.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,20.15910115,
71337,255,192.2397461,88.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,192.2316534,
71350,255,16.56030273,19.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,16.55918117,
71351,255,9.000244141,14.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,8.999599286,
71359,255,9.720214844,14.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,9.719636041,
71379,255,11379.5979,2175.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,11379.08498,
71403,255,22.31982422,21.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,22.31915297,
71432,255,5.759765625,10.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,5.759743813,
71473,255,667.800293,157.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,667.7705805,
71618,255,346.6813965,138,5,17428.18943,6995614.494,Door Creek,80.17,19.83,346.6629001,
71670,255,31.6796875,27.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,31.67873331,
71715,255,320.0390625,127.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,320.0249103,
71771,255,4.679931641,9.599999999,5,17428.18943,6995614.494,Door Creek,80.17,19.83,4.679768214,
71985,255,23.40039063,24,5,17428.18943,6995614.494,Door Creek,80.17,19.83,23.3991837,
71989,255,20.87988281,21.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,20.87924918,
71990,255,6.479980469,12,5,17428.18943,6995614.494,Door Creek,80.17,19.83,6.479768577,
71998,255,9.719726563,14.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,9.719515081,
72003,255,258.4802246,105.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,258.4672131,
72019,255,219.2392578,123.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,219.2324267,
72027,255,2039.397217,441.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,2039.302681,
72042,255,65.87988281,37.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,65.87780156,
72089,255,6.83984375,12,5,17428.18943,6995614.494,Door Creek,80.17,19.83,6.83975605,
72109,255,35.27954102,37.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,35.27863776,
72157,255,5.760009766,12,5,17428.18943,6995614.494,Door Creek,80.17,19.83,5.759777855,
72174,255,10.80029297,16.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,10.79946677,
72196,255,467.6396484,193.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,467.6230007,
72268,255,166.6816406,78,5,17428.18943,6995614.494,Door Creek,80.17,19.83,166.6719585,
72275,255,33.48071289,27.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,33.47880877,
72276,255,267.1206055,104.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,267.1111371,
72297,255,1250.641846,327.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,1250.597706,
72305,255,28.80004883,28.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,28.79881363,
72321,255,103.3198242,48,5,17428.18943,6995614.494,Door Creek,80.17,19.83,103.3148696,
72380,255,4.680175781,10.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,4.679819115,
72444,255,15.12011719,30,5,17428.18943,6995614.494,Door Creek,80.17,19.83,15.11941694,
72445,255,12.9597168,15.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,12.95955335,
72460,255,44.27978516,33.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,44.27816273,
72493,255,62.27978516,37.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,62.27699389,
72498,255,976.6791992,285.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,976.6389986,
72533,255,15.84008789,19.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,15.83943613,
72534,255,20.52026367,20.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,20.51927441,
72575,255,12.95996094,16.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,12.9594552,
72582,255,86.76147461,51.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,86.75596604,
72585,255,95.76000977,54,5,17428.18943,6995614.494,Door Creek,80.17,19.83,95.7560029,
72605,255,1059.121094,276,5,17428.18943,6995614.494,Door Creek,80.17,19.83,1059.066784,
72606,255,39.60058594,30,5,17428.18943,6995614.494,Door Creek,80.17,19.83,39.59833137,
72637,255,942.1196289,390,5,17428.18943,6995614.494,Door Creek,80.17,19.83,824.2063627,
72655,255,20.87963867,21.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,20.8789578,
72656,255,15.84008789,18,5,17428.18943,6995614.494,Door Creek,80.17,19.83,15.83945544,
72672,255,14.04077148,28.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,14.03945853,
72724,255,18,19.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,17.99939328,
72838,255,38.88012695,33.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,38.87872715,
72852,255,86.39990234,45.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,86.39625847,
72883,255,17.63964844,20.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,17.639347,
72902,255,11.51977539,16.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,11.51962537,
72989,255,19.08032227,30,5,17428.18943,6995614.494,Door Creek,80.17,19.83,19.07926441,
72990,255,20.88012695,20.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,20.87931545,
73039,255,179.9992676,102,5,17428.18943,6995614.494,Door Creek,80.17,19.83,179.9908986,
73060,255,195.8391113,105.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,195.8313809,
73080,255,35.99951172,31.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,35.99822742,
73081,255,16.92016602,19.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,16.91919067,
73082,255,28.08032227,22.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,28.07908455,
73109,255,2.16015625,7.200000001,5,17428.18943,6995614.494,Door Creek,80.17,19.83,2.159916628,
73110,255,258.4782715,132,5,17428.18943,6995614.494,Door Creek,80.17,19.83,258.4705615,
73141,255,59.0402832,39.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,59.03745979,
73142,255,17073.00024,3259.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,5140.217277,
73182,255,83.88037109,48,5,17428.18943,6995614.494,Door Creek,80.17,19.83,83.87627984,
73189,255,41.76025391,32.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,41.75789675,
73226,255,76.32080078,42,5,17428.18943,6995614.494,Door Creek,80.17,19.83,76.31689472,
73244,255,909.0009766,225.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,908.9611852,
73309,255,2.520507813,7.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,2.519902767,
73343,255,23.75952148,21.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,23.75893764,
73344,255,23.04052734,22.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,23.03900911,
73363,255,2397.241455,500.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,2397.14217,
73390,255,832.6789551,262.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,626.5251497,
73428,255,44.63891602,42,5,17428.18943,6995614.494,Door Creek,80.17,19.83,44.63827506,
73482,255,827.2783203,190.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,827.2452826,
73502,255,53.63989258,42,5,17428.18943,6995614.494,Door Creek,80.17,19.83,53.63737286,
73503,255,39.24047852,28.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,39.23849752,
73536,255,109.7995605,68.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,109.79512,
73624,255,89.64038086,73.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,89.63598178,
73625,255,32.75952148,27.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,32.75856888,
73650,255,292.3195801,108,5,17428.18943,6995614.494,Door Creek,80.17,19.83,292.3095186,
73663,255,478.7993164,172.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,478.7768833,
73672,255,23.76049805,22.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,23.75921436,
73737,255,64.08056641,60,5,17428.18943,6995614.494,Door Creek,80.17,19.83,64.07750964,
73742,255,50.0402832,38.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,50.03778546,
73757,255,22.31958008,21.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,22.31917247,
73783,255,421.5600586,136.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,421.5390332,
73794,255,50.03979492,49.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,50.03773451,
73831,255,5.040039063,9.600000001,5,17428.18943,6995614.494,Door Creek,80.17,19.83,5.039805119,
73908,255,19.79956055,22.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,19.79909584,
73916,255,181.7998047,78,5,17428.18943,6995614.494,Door Creek,80.17,19.83,181.7925769,
73927,255,124.9204102,97.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,124.9151745,
73988,255,98.28027344,54,5,17428.18943,6995614.494,Door Creek,80.17,19.83,98.27579616,
74008,255,904.322998,315.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,904.278202,
74015,255,89.99975586,55.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,89.99706943,
74067,255,29.52001953,30,5,17428.18943,6995614.494,Door Creek,80.17,19.83,29.51871917,
74099,255,38.15991211,37.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,38.15821586,
74106,255,243.0014648,122.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,242.9894245,
74140,255,122.7597656,109.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,122.7543455,
74163,255,12.23974609,16.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,12.23942409,
74164,255,53.64013672,34.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,53.63761653,
74209,255,148.3205566,67.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,148.3136338,
74229,255,11.52001953,15.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,11.51954844,
74254,255,14.0402832,16.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,14.03934053,
74303,255,540.3588867,162,5,17428.18943,6995614.494,Door Creek,80.17,19.83,540.3399262,
74352,255,33.84033203,31.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,33.83842527,
74353,255,39.60009766,30,5,17428.18943,6995614.494,Door Creek,80.17,19.83,39.59826058,
74364,255,176.0402832,79.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,176.0322999,
74387,255,128.5195313,63.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,128.5145015,
74389,255,21.60058594,24,5,17428.18943,6995614.494,Door Creek,80.17,19.83,21.59894264,
74398,255,21.59985352,21.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,21.5992967,
74449,255,461.5205078,138,5,17428.18943,6995614.494,Door Creek,80.17,19.83,461.4996325,
74478,255,41.40014648,32.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,41.39796866,
74479,255,360.3601074,124.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,360.3425325,
74491,255,25.92041016,26.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,25.91867633,
74506,255,23.04003906,24,5,17428.18943,6995614.494,Door Creek,80.17,19.83,23.03883425,
74532,255,59.40063477,49.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,59.39722928,
74537,255,884.5195313,186,5,17428.18943,6995614.494,Door Creek,80.17,19.83,884.4832445,
74542,255,679.6794434,153.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,679.651258,
74561,255,29.16064453,31.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,29.15895551,
74581,255,43.55908203,31.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,43.55807394,
74628,255,336.9599609,116.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,336.9470516,
74629,255,3.959960938,8.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,3.959857887,
74636,255,2367.721436,606,5,17428.18943,6995614.494,Door Creek,80.17,19.83,2367.634071,
74643,255,13.32006836,18,5,17428.18943,6995614.494,Door Creek,80.17,19.83,13.31937589,
74649,255,1.080078125,4.799999999,5,17428.18943,6995614.494,Door Creek,80.17,19.83,1.079951917,
74650,255,1.080078125,4.799999999,5,17428.18943,6995614.494,Door Creek,80.17,19.83,1.079961073,
74662,255,89.27954102,46.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,89.27543331,
74720,255,20.15991211,20.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,20.15897751,
74721,255,7.200195313,13.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,7.199656855,
74722,255,13.31982422,19.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,13.31936606,
74723,255,12.95996094,16.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,12.95940417,
74756,255,15.11987305,19.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,15.11945656,
74794,255,15.12036133,16.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,15.11930372,
74844,255,93.59985352,63.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,93.59617153,
74867,255,167.7602539,64.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,167.7519829,
74881,255,23.04077148,22.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,23.03885769,
74928,255,15.83935547,18,5,17428.18943,6995614.494,Door Creek,80.17,19.83,15.83948425,
74956,255,24.47973633,26.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,24.47911656,
75008,255,124.199707,73.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,124.1955426,
75055,255,307.4414063,110.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,307.4287908,
75058,255,62.64013672,46.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,62.63722799,
75061,255,114.119873,72,5,17428.18943,6995614.494,Door Creek,80.17,19.83,114.1154519,
75102,255,87.48071289,57.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,87.47649424,
75138,255,26.64038086,25.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,26.63904151,
75153,255,877.3190918,225.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,877.2760119,
75154,255,51.12036133,40.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,51.11833391,
75155,255,128.1591797,64.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,128.1547639,
75165,255,45.00024414,36,5,17428.18943,6995614.494,Door Creek,80.17,19.83,44.99821585,
75166,255,36.72021484,27.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,36.71865744,
75190,255,33.47949219,26.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,33.47848969,
75205,255,133.199707,70.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,133.1949988,
75249,255,36.71923828,27.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,36.71867051,
75312,255,38.88061523,30,5,17428.18943,6995614.494,Door Creek,80.17,19.83,38.87823996,
75319,255,30.24023438,34.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,30.23848963,
75324,255,1187.280029,260.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,1187.228881,
75349,255,34.56030273,27.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,34.55844165,
75359,255,48.95996094,33.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,48.95823253,
75428,255,160.9194336,66,5,17428.18943,6995614.494,Door Creek,80.17,19.83,160.9134186,
75483,255,21.60009766,22.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,21.59922257,
75489,255,33.11987305,25.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,33.11871995,
75498,255,93.23974609,66,5,17428.18943,6995614.494,Door Creek,80.17,19.83,93.23532372,
75521,255,156.6003418,82.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,156.5950173,
75523,255,40.68041992,31.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,40.67843946,
75537,255,18,19.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,17.99935302,
75593,255,42.11962891,28.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,42.1181226,
75645,255,36,31.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,35.99868411,
75664,255,8.639648438,13.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,8.639689852,
75676,255,144.3603516,79.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,144.3552958,
75685,255,50.40039063,36,5,17428.18943,6995614.494,Door Creek,80.17,19.83,50.39817938,
75691,255,20.88012695,22.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,20.87919001,
75698,255,17.27978516,19.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,17.27937837,
75753,255,80.28051758,45.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,80.27592691,
75847,255,181.0803223,79.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,181.0725865,
75939,255,563.760498,200.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,563.7359708,
75956,255,19.79980469,21.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,19.79923177,
75968,255,16.91992188,19.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,16.91919372,
75969,255,29.88012695,25.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,29.87883486,
75988,255,1314.000977,415.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,1313.936974,
76010,255,10.08007813,14.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,10.07954227,
76303,255,52.9206543,36,5,17428.18943,6995614.494,Door Creek,80.17,19.83,52.91806551,
76362,255,17.27978516,20.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,17.27915705,
76391,255,241.5615234,112.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,241.5484465,
76392,255,2835.720703,768,5,17428.18943,6995614.494,Door Creek,80.17,19.83,2835.596225,
76409,255,110.1601563,52.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,110.1555734,
76434,255,40.31958008,32.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,40.31843589,
76442,255,18.71972656,19.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,18.71939084,
76476,255,0.360107422,2.400000001,5,17428.18943,6995614.494,Door Creek,80.17,19.83,0.359981727,
76538,255,12.95996094,15.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,12.95939516,
76583,255,2787.841064,727.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,2787.749919,
76662,255,16.91992188,19.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,16.91934155,
76695,255,124.920166,70.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,124.9139332,
76755,255,351.3598633,145.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,351.3456395,
76761,255,69.47998047,56.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,69.47668815,
76861,255,67.31958008,45.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,67.31739639,
76878,255,13.3203125,16.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,13.31948039,
76879,255,31.67993164,32.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,31.67897229,
76885,255,1715.041016,457.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,1714.968259,
76891,255,48.59960938,31.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,48.59840864,
76898,255,86.03930664,58.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,86.03719673,
76952,255,61.19946289,37.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,61.19765349,
